name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Hold Out Brewing,1208 W 4th St,Austin,TX,78703,(512) 305-3540,,4.5,91,Open for Business,30.271386,-97.758945,http://holdoutbrewing.com,Brewpubs|Burgers|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|10:00 AM - 11:00 PM|10:00 AM - 10:00 PM|,"Offers Takeout|By Appointment Only|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Open to All|Covered outdoor seating|",No Reservations|No Delivery|Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|No Waiter Service|No TV|
Central District Brewing,417 Red River St,Austin,TX,78701,(512) 993-4511,,4.5,55,Open for Business,30.265237,-97.737483,http://centraldistrictbrewing.…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|12:00 PM - 10:00 PM|11:00 AM - 10:00 PM|12:00 PM - 7:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Garage Parking, Street Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|",No Delivery|Offers Catering|No Happy Hour|Heated outdoor seating|Covered outdoor seating|
Smokey's Cigar Lounge,31560 Ranch Rd 12Ste 207,Dripping Springs,TX,78620,(512) 829-5560,Moderate,5,16,Open for Business,30.249989,-98.057016,http://www.smokeyslounge.com,Cigar Bars|Tobacco Shops|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|1:00 PM - 8:00 PM|1:00 PM - 8:00 PM|1:00 PM - 10:00 PM|12:00 PM - 10:00 PM|1:00 PM - 8:00 PM|,Takes Reservations|Accepts Credit Cards|Outdoor Seating|Classy|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Allowed|Dogs Allowed|Wheelchair Accessible|TV|,Masks required|Staff wears masks|Accepts Cryptocurrency|
Oasis Texas Brewing Company,6550 Comanche TrlFl 301,Austin,TX,77098,(512) 284-9407,$11-30,4,392,Open for Business,30.406049,-97.874010,http://otxbc.com,Breweries|Sandwiches|Burgers|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|,"Offers Delivery|Masks required|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Touristy, Trendy, Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Garage Parking, Private Lot Parking, Valet Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Waiter Service|No Drive-Thru|
St Elmo Brewing Company,440 E St Elmo RdSte G-2,Austin,TX,78745,(737) 300-1965,Moderate,4.5,181,Open for Business,30.217449,-97.761048,http://www.stelmobrewing.com,Breweries|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 10:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Casual|Moderate Noise|Good for Groups|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Tuesday, Thursday, Friday|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Happy Hour|
Whiskey Business,10019 Fm 2673,Canyon Lake,TX,78133,(830) 899-4888,,4,9,Open for Business,29.860784,-98.288141,http://whiskey-business.busine…,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Takeout|Accepts Credit Cards|Street Parking|Bike Parking|Wheelchair Accessible|,Offers Catering|
Last Stand Brewing SoCo,7601 S Congress AveBldg 6,Austin,TX,78745,(512) 568-2800,,4,17,Open for Business,30.182757,-97.781582,https://www.laststandbrewing.c…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,Staff wears masks|Good For Kids|Private Lot Parking|Dogs Allowed|,
Austin Beer Garden Brewing Company,1305 W Oltorf St,Austin,TX,78704,(512) 298-2242,$11-30,4,733,Open for Business,30.245375,-97.768911,http://theabgb.com,Breweries|Sandwiches|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:30 AM - 11:00 PM|11:30 AM - 11:00 PM|11:30 AM - 11:00 PM|11:30 AM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Working|No TV|
Thirsty Planet,8201 S Congress Ave,Austin,TX,78745,(512) 579-0679,Inexpensive,4.5,65,Open for Business,30.175572,-97.783306,http://www.thirstyplanet.net,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|Closed|11:00 AM - 3:00 PM|Closed|,Accepts Credit Cards|Private Lot Parking|Bike Parking|,No Takeout|Accepts Apple Pay|Offers Catering|
Independence Brewing,3913 Todd LnSte 607,Austin,TX,78744,(512) 707-0099,Inexpensive,4,117,Open for Business,30.211188,-97.736077,http://www.independencebrewing…,"Breweries|Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Offers Military Discount|Open to All|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|
Adelbert's Brewery,2314 Rutland DrSte 100,Austin,TX,78758,(512) 662-1462,Moderate,4.5,204,Open for Business,30.382354,-97.719928,http://adelbertsbeer.com,Breweries|Venues & Event Spaces|Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 8:00 PM|4:00 PM - 8:00 PM|4:00 PM - 8:00 PM|4:00 PM - 8:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|4:00 PM - 8:00 PM|,"Offers Takeout|Staff wears masks|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Moderate Noise|Street Parking, Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|Open to All|",Masks required|Offers Catering|
Hedgehog Brewing,3200 Woodall DrC-1,Cedar Park,TX,78613,,,5,7,Open for Business,30.515311,-97.877283,http://hedgehogatx.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|4:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 6:00 PM|,,
The Waypoint ATX Food Truck Park,4604 Weletka Dr,Austin,TX,78734,(512) 710-6871,,5,3,Open for Business,30.406826,-97.925864,http://thewaypointatx.com,Food Trucks|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 9:30 PM|3:00 PM - 9:30 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 7:30 PM|,"Offers Delivery|Offers Takeout|Staff wears masks|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Street Parking, Private Lot Parking|Bike Parking|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Women-owned|Offers Military Discount|Open to All|",Masks required|Accepts Cryptocurrency|
Tapz 32,105 Hwy 281,Johnson City,TX,78636,(830) 868-2060,Moderate,4.5,10,Open for Business,30.277907,-98.404387,,Beer Gardens|,||||||,||||||,Accepts Credit Cards|Outdoor Seating|Casual|Good for Groups|Private Lot Parking|Beer & Wine Only|TV|,Not Good For Dancing|No Bike Parking|
SLAB BBQ and Beer,7101 W Hwy 71,Austin,TX,78735,(512) 243-8000,$11-30,4.5,319,Open for Business,30.235332,-97.878445,https://www.dopebbq.com,Barbeque|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 6:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Best nights on Tuesday, Wednesday, Saturday|Beer & Wine Only|Smoking Outside Only|TV|Black-owned|",Not Good For Dancing|No Pool Table|No Waiter Service|No Wi-Fi|
Slackers Brewing,12233 N Fm 620Ste 204,Austin,TX,78750,(512) 284-7639,,5,1,Open for Business,30.462239,-97.814068,https://slackersbrewing.com,Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,Offers Takeout|Accepts Credit Cards|Good For Kids|Happy Hour Specials|Wheelchair Accessible|Covered outdoor seating|,No Delivery|Masks required|Staff wears masks|Offers Catering|
Lazarus Brewing,1902 E 6th St,Austin,TX,78702,(512) 394-7620,Under $10,4.5,493,Open for Business,30.261726,-97.722008,http://www.lazarusbrewing.com,Breweries|Tacos|Coffee Roasteries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 11:00 PM|7:30 AM - 11:00 PM|7:30 AM - 11:00 PM|7:30 AM - 11:00 PM|7:30 AM - 12:00 AM ()|Closed|9:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Hipster, Trendy, Classy, Casual|Moderate Noise|Good for Groups|Good for Breakfast, Lunch, Dinner|Good for Working|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Heated outdoor seating|Covered outdoor seating|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Waiter Service|No Happy Hour|No Drive-Thru|No TV|Private dining|
5 Soul,4514 Bob Wire Rd,Spicewood,TX,78669,(512) 809-1672,,5,2,Open for Business,30.358537,-98.056555,https://5soulwine.com,Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|12:00 PM - 8:00 PM|,,
Flat Creek Estate Winery and Vineyard,24912 Singleton Bend E Rd,Marble Falls,TX,78654,(512) 267-6310,Moderate,4,168,Open for Business,30.481120,-98.044394,http://www.flatcreekestate.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 6:00 PM|Closed|Closed|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Dogs Allowed|,Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Wi-Fi|
Growler Express,1567 Main StSte 800,Buda,TX,78610,(512) 361-0911,Moderate,5,14,Open for Business,30.087834,-97.825198,http://growlerexpresstx.com,Beer Bar|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|1:00 PM - 11:00 PM|1:00 PM - 10:00 PM|1:00 PM - 9:00 PM|,Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Casual Dress|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Friday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Covered outdoor seating|,No Reservations|Not Good For Dancing|Heated outdoor seating|
Zilker Brewing Company and Taproom,1701 E 6th St,Austin,TX,78702,(512) 712-5590,Inexpensive,4.5,268,Open for Business,30.262045,-97.724570,http://www.zilkerbeer.com,Breweries|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 8:00 PM|,"Offers Delivery|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Hipster, Casual|Moderate Noise|Good for Groups|Street Parking|Bike Parking|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|Open to All|Heated outdoor seating|",No Reservations|Masks required|No Vegetarian Options|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|Not Good For Dancing|Not Good For Working|No Pool Table|No Happy Hour|No TV|
The Barrel Room,6550 Comanche TrlSte 201,Austin,TX,78732,(512) 377-9735,,4,11,Open for Business,30.405369,-97.874499,http://www.thebarrelroomatotxb…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|3:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|,,
512 Brewing Company,407 Radam F200Ste F200,Austin,TX,78745,(512) 921-1545,Inexpensive,4.5,78,Open for Business,30.222980,-97.770150,http://www.512brewingshop.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|3:00 PM - 6:00 PM|1:00 PM - 5:00 PM|Closed|,Offers Takeout|Staff wears masks|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Private Lot Parking|Bike Parking|Drive-Thru|Gender-neutral restrooms|Women-owned|Open to All|,No Delivery|Masks required|Offers Catering|
AquaBrew,110 E Mlk DrSte 130,San Marcos,TX,78666,(512) 353-2739,Moderate,4,488,Open for Business,29.879198,-97.940295,http://aqua-brew.com,Breweries|Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Hipster, Trendy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Allowed|Dogs Allowed|TV|Women-owned|Offers Military Discount|Open to All|",No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|Not Wheelchair Accessible|
Pizzeria Sorellina,23526 Hwy 71 WSte B,Spicewood,TX,78669,(737) 222-6061,$11-30,4.5,82,Open for Business,30.387007,-98.085803,http://pizzeriasorellina.com,Pizza|Beer Bar|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|5:00 PM - 9:00 PM|5:00 PM - 10:00 PM|5:00 PM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Delivery|Offers Takeout|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Casual, Trendy|Quiet|Casual Dress|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Women-owned|Open to All|Covered outdoor seating|",No Reservations|Masks required|Staff wears masks|Accepts Cryptocurrency|Offers Catering|No Waiter Service|Heated outdoor seating|Private dining|
The Growling,700 N Lbj DrSte 111,San Marcos,TX,78666,(512) 216-6044,Moderate,5,40,Open for Business,29.892008,-97.939963,http://www.thegrowling.com,Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 1:00 AM ()|2:00 PM - 12:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Divey|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Beer & Wine Only|Wheelchair Accessible|TV|",No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|
Zelicks,336 W Hopkins St,San Marcos,TX,78666,(512) 757-8787,Moderate,4.5,111,Open for Business,29.882778,-97.945421,http://www.zelickssmtx.com,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,"Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|
Taproom Pub and Grub,129 E Hopkins StSte 120,San Marcos,TX,78666,(512) 392-9824,$11-30,4,389,Open for Business,29.883629,-97.940679,http://taproomsanmarcos.com,Burgers|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Takeout|Vegan Options|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Good for Groups|Good for Lunch, Dinner, Late Night|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
Oz. Tap House,10601 Ranch Rd 2222Ste H,Austin,TX,78730,(512) 366-5007,$11-30,4,176,Open for Business,30.393410,-97.845344,http://oztaphouse.com,Beer Gardens|Burgers|Tacos|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Casual, Trendy|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Tuesday, Thursday, Friday|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Women-owned|Open to All|Heated outdoor seating|Covered outdoor seating|",No Reservations|Not Good For Dancing|No Waiter Service|No Smoking|
Easy Tiger,3508 S Lamar Blvd,Austin,TX,78704,(512) 964-8229,Moderate,3.5,115,Open for Business,30.240159,-97.788495,https://www.easytigerusa.com,Bakeries|Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 12:00 AM ()|7:00 AM - 12:00 AM ()|7:00 AM - 9:00 PM|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Moderate Noise|Private Lot Parking|Beer & Wine Only|Gender-neutral restrooms|Heated outdoor seating|Covered outdoor seating|,
Blue Owl Brewing,2400 East Cesar ChavezSte 300,Austin,TX,78702,(512) 593-1262,Moderate,4.5,179,Open for Business,30.254581,-97.716934,http://www.blueowlbrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 8:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Moderate Noise|Street Parking, Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Open to All|",Offers Catering|
Draught House Pub and Brewery,4112 Medical Pkwy,Austin,TX,78756,(512) 452-6258,Moderate,4.5,578,Open for Business,30.311050,-97.742880,http://www.draughthouse.com,Brewpubs|Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|1:00 PM - 12:00 AM ()|1:00 PM - 12:00 AM ()|1:00 PM - 12:00 AM ()|,"Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Tuesday, Wednesday, Friday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|
Bangers Sausage House and Beer Garden,79 81 and 81.5 Rainey St,Austin,TX,78701,(512) 386-1656,$11-30,4,2510,Open for Business,30.258905,-97.738413,http://www.bangersaustin.com,Beer Gardens|Breakfast & Brunch|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|10:00 AM - 5:00 PM|,"Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Loud|Casual Dress|Good for Groups|Good For Kids|Good for Lunch, Dinner|Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Friday, Saturday, Sunday|Beer & Wine Only|Smoking Allowed|Dogs Allowed|Wheelchair Accessible|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|",No Reservations|No Delivery|Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Dancing|Not Good For Working|No Happy Hour|No TV|
Moonshine Patio Bar and Grill,303 Red River St,Austin,TX,78701,(512) 236-9599,$11-30,4.5,5110,Open for Business,30.263769,-97.738036,http://www.moonshinegrill.com,Southern|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 2:00 PM4:00 PM - 9:00 PM|,"Offers Takeout|Staff wears masks|Pescatarian Options|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Brunch, Dinner|Street Parking, Valet Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|",No Reservations|No Delivery|Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|No Drive-Thru|
Industry,110 E Martin Luther King DrSte 126,San Marcos,TX,78666,(512) 392-8686,$11-30,4,309,Open for Business,29.879606,-97.940133,https://www.industrytx.com,American (New)|Bars|Breakfast & Brunch|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Hipster, Casual, Trendy|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|
Emerald Point Bar and Grill,5973 Hiline Rd,Austin,TX,78734,(512) 394-6070,$11-30,2.5,75,Open for Business,30.432639,-97.942761,https://www.emeraldpointbarand…,American (Traditional)|Bars|Venues & Event Spaces|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 10:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Waiter Service|Live Music|Happy Hour Specials|,No Reservations|
