name,status,address,city,state,postal_code,longitude,latitude,telephone,price,rating_value,review_count,website,tags,day,hours,accommodations,unacommodations
SHS BAR,1110 Discovery Blvd,Cedar Park,TX,78613,(512) 260-1200,,5,5,1,30.525966,-97.820535,http://www.marriott.com/hotels…,Cocktail Bars|Sandwiches|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|Closed|,Accepts Credit Cards|Outdoor Seating|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|,No Reservations|No Delivery|No Takeout|Offers Catering|Dogs Not Allowed|
The League Kitchen and Tavern,10526 W Parmer Ln,Austin,TX,78717,(512) 366-5627,$11-30,4,478,1,30.497709,-97.773712,https://www.leaguekitchen.com,Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Pour House Pints And Pies,11835 Jollyville Rd,Austin,TX,78759,(512) 270-4740,$11-30,4,394,1,30.422844,-97.755398,http://pourhousepintsandpies.c…,Pizza|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 10:00 PM|,"Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Allowed|Wheelchair Accessible|TV|Covered outdoor seating|",No Reservations|No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|Heated outdoor seating|Private dining|
Oasthouse Kitchen + Bar,8300 N Fm 620Ste E,Austin,TX,78726,(737) 222-5779,$11-30,4,478,1,30.422410,-97.846520,http://oasthouseaustin.com,Gastropubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 10:00 PM|10:30 AM - 10:00 PM|10:30 AM - 9:00 PM|,"Takes Reservations|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|",Accepts Android Pay|Accepts Apple Pay|
Cover 2,13701 N Hwy 183,Austin,TX,78750,(512) 506-9935,$11-30,4,347,1,30.457156,-97.791483,Find a Table,American (New)|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Tuesday, Friday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|
Alamo Drafthouse Cinema Lakeline,14028 N US Highway 183Bldg F,Austin,TX,78717,(512) 861-7070,$11-30,3.5,558,1,30.475438,-97.804158,https://drafthouse.com,Claimed|Bars|Cinema|Dinner Theater|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Late Night|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
BJ's Restaurant and Brewhouse,1001 E Whitestone Blvd,Cedar Park,TX,78613,(512) 379-2180,$11-30,3,300,1,30.525035,-97.818819,https://www.bjsrestaurants.com,Pizza|American (New)|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|No Outdoor Seating|Offers Catering|Dogs Not Allowed|
Shooters Billiards and Sports Bar,601 E Whitestone Blvd,Cedar Park,TX,78613,(512) 260-2060,Inexpensive,3,69,1,30.523921,-97.824891,http://www.shootersbilliards.n…,Pool Halls|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Dancing|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Monday, Wednesday, Saturday|Happy Hour Specials|Full Bar|Smoking Allowed|TV|",No Reservations|Accepts Apple Pay|
BB Rover's Cafe and Pub,12636 Research BlvdSte B101,Austin,TX,78759,(512) 335-9504,Under $10,3.5,149,1,30.430867,-97.764845,https://www.bbrovers.com,Pubs|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|,"Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Divey|Moderate Noise|Good for Groups|Good for Lunch, Dinner|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Friday, Saturday, Sunday|Beer & Wine Only|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Kids|
Pluckers Wing Bar - Lakeline,11066 Pecan Park BlvdLakeline Mall,Cedar Park,TX,78613,(512) 258-9464,$11-30,3,551,1,30.468469,-97.803540,http://www.pluckers.com,American (Traditional)|Chicken Wings|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Offers Delivery|Offers Takeout|Limited Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Casual|Loud|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Free Wi-Fi|Best nights on Thursday, Friday, Sunday|Happy Hour Specials|Full Bar|TV|Covered outdoor seating|",No Reservations|Masks required|Staff wears masks|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Bike Parking|Dogs Not Allowed|
Total Wine and More,11066 Pecan Park BlvdSte 117,Cedar Park,TX,78613,(512) 257-3252,Moderate,4,88,1,30.469782,-97.799258,http://www.totalwine.com,"Beer, Wine & Spirits|Tobacco Shops|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Masks required|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Private Lot Parking|Bike Parking|,Accepts Apple Pay|Offers Catering|
