name,status,address,city,state,postal_code,longitude,latitude,telephone,price,rating_value,review_count,website,tags,day,hours,accommodations,unacommodations
Bar America,723 S Alamo St,San Antonio,TX,78205,(210) 223-1285,Moderate,3.5,175,1,29.416775,-98.488815,https://www.baramericasatx.com,Cocktail Bars|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|5:00 PM - 12:00 AM ()|5:00 PM - 12:00 AM ()|5:00 PM - 2:00 AM ()|5:00 PM - 2:00 AM ()|12:00 PM - 12:00 AM ()|,"Takes Reservations|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Casual Dress|Good for Groups|Pool Table|Street Parking|Bike Parking|Juke Box|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Wi-Fi|
Quarry Hofbrau and Beer Garden,7310 Jones Maltsberger Rd,San Antonio,TX,78209,(210) 290-8066,$11-30,3,400,1,29.497557,-98.479542,https://www.quarryhofbrau.com,American (Traditional)|Bars|Desserts|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Women-owned|Offers Military Discount|Heated outdoor seating|Covered outdoor seating|",No Reservations|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Drive-Thru|
Mako's On The Creek,169 Buffalo Pl,Cibolo,TX,78108,(830) 730-5630,$11-30,4,207,1,29.557957,-98.242203,Find a Table,American (New)|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|4:00 PM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 8:00 PM|,"Takes Reservations|Offers Takeout|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy|Good for Groups|Good For Kids|Good for Brunch, Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|Open to All|Heated outdoor seating|",No Delivery|Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|No Bike Parking|Covered outdoor seating|
The Point Park and Eats,24188 Boerne Stage Rd,San Antonio,TX,78255,(210) 251-3380,$11-30,4.5,152,1,29.666711,-98.643285,http://www.parkatthepoint.com/,"Food Stands|Beer, Wine & Spirits|Coffee & Tea|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Vegan Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",Accepts Android Pay|Accepts Apple Pay|No Waiter Service|
Tandem San Antonio,310 Riverside Dr,San Antonio,TX,78210,(210) 455-5400,,5,17,1,29.377000,-98.480795,,Coffee & Tea|Wine Bars|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Latinx-owned|Covered outdoor seating|",No Reservations|No Delivery|Accepts Cryptocurrency|Offers Catering|No Smoking|
The General Public,17619 La Cantera PkwySte 102,San Antonio,TX,78257,(210) 920-1101,$11-30,4,725,1,29.609538,-98.598118,http://thegenpublic.com,American (New)|Bars|Breakfast & Brunch|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|10:30 AM - 12:00 AM ()|10:30 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Trendy, Classy|Moderate Noise|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner, Dessert|Garage Parking, Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Offers Military Discount|Open to All|",Masks required|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|Dogs Not Allowed|
The Pigpen,106 Pershing Ave,San Antonio,TX,78209,(210) 267-9136,$11-30,4,264,1,29.460867,-98.466092,http://www.thepigpensa.com,Bars|Southern|Barbeque|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|3:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|11:00 AM - 12:00 AM ()|10:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Divey, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|",No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Waiter Service|
Blue Star Brewing,1414 S Alamo StSte 105,San Antonio,TX,78210,(210) 212-5506,Moderate,3,484,1,29.409599,-98.495364,http://www.bluestarbrewing.com…,Venues & Event Spaces|Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Private Lot Parking|Bike Parking|Free Wi-Fi|Dogs Allowed|Wheelchair Accessible|Open to All|,Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|
The Buckhorn Saloon and Museum,318 E Houston St,San Antonio,TX,78205,(210) 247-4000,Moderate,4,209,1,29.426205,-98.488951,https://www.buckhornmuseum.com…,Museums|Beer Bar|Gift Shops|,Mon|Tue|Wed|Thu|Fri||Sat||Sun|,10:00 AM - 5:00 PM|10:00 AM - 5:00 PM|10:00 AM - 5:00 PM|10:00 AM - 5:00 PM|10:00 AM - 6:00 PM|Normally 10:00 AM - 12:00 AM ()|10:00 AM - 10:00 PM|Normally 10:00 AM - 12:00 AM ()|10:00 AM - 5:00 PM|,"Staff wears masks|Accepts Credit Cards|Outdoor Seating|Touristy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Bike Parking|Free Wi-Fi|Best nights on Friday|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|Offers Military Discount|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Bowl and Barrel,17619 La Cantera PkwySte 102,San Antonio,TX,78257,(210) 920-1102,$11-30,3.5,241,1,29.609740,-98.598022,http://bowlandbarrel.com,Bowling|Bars|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 12:00 AM ()|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Hipster, Classy|Loud|Good for Groups|Good For Kids|Good for Lunch, Dinner, Late Night|Garage Parking, Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Wheelchair Accessible|TV|Offers Military Discount|",Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|Dogs Not Allowed|
Krause's Cafe,148 S Castell Ave,New Braunfels,TX,78130,(830) 625-2807,$11-30,3.5,743,1,29.701285,-98.125024,http://www.krausescafe.com,German|Cocktail Bars|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 11:00 PM|7:30 AM - 11:00 PM|7:30 AM - 10:00 PM|,"Offers Takeout|Masks required|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Open to All|Covered outdoor seating|",No Reservations|No Delivery|Staff wears masks|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Smoking|No Drive-Thru|Heated outdoor seating|Private dining|
Alpine Haus Restaurant,251 S Seguin Ave,New Braunfels,TX,78130,(830) 214-0205,$11-30,4.5,550,1,29.702028,-98.122314,https://www.alpine-haus.com,German|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 8:00 PM|,"Takes Reservations|Offers Delivery|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy|Quiet|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|Offers Military Discount|",Masks required|Accepts Apple Pay|Not Good For Dancing|No Happy Hour|Dogs Not Allowed|No TV|Heated outdoor seating|Covered outdoor seating|
Anchor Bar,4553 N Loop 1604 WSte 1133,San Antonio,TX,78249,(210) 492-9464,$11-30,4,583,1,29.595679,-98.574929,http://www.anchorbar.com,Chicken Wings|Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|",No Reservations|Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Smoking|Private dining|
Bentley's Bar,8123 Broadway,San Antonio,TX,78209,(210) 629-5141,$11-30,4,49,1,29.510689,-98.466591,,Bars|Cajun/Creole|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,Offers Delivery|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Good for Groups|Good For Kids|Private Lot Parking|Free Wi-Fi|Live Music|Best nights on Saturday|Happy Hour Specials|Full Bar|Drive-Thru|TV|,No Reservations|
"Wraptitude:Gourmet Wraps, Burgers and Beers",23210 Fm 3009,San Antonio,TX,78266,(210) 657-9727,$11-30,4.5,232,1,29.656036,-98.304315,http://wraptitude.com,Burgers|Beer Bar|Wraps|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:00 AM - 4:00 PM|11:00 AM - 4:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 4:00 PM|,"Takes Reservations|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Trendy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|Open to All|",Accepts Android Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Drive-Thru|
Down on Grayson,303 E Grayson St,San Antonio,TX,78215,(210) 248-9244,$11-30,4,894,1,29.443993,-98.478245,http://www.downongrayson.com,American (New)|Beer Bar|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Casual, Trendy, Classy|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Smoking|
Liberty Bar,1111 S Alamo St,San Antonio,TX,78210,(210) 227-1187,$11-30,4,708,1,29.412391,-98.492389,http://www.liberty-bar.com/,American (Traditional)|Salad|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 12:00 AM ()|Closed|Closed|5:00 PM - 12:00 AM ()|5:00 PM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|,"Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Latinx-owned|Open to All|",No Delivery|Accepts Cryptocurrency|No TV|Covered outdoor seating|Private dining|
Claude Hoppers,19178 Blanco RdSte 205,San Antonio,TX,78258,(210) 455-0111,$11-30,4,65,1,29.620668,-98.511412,http://claude-hoppers.com,Sports Bars|Beer Gardens|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|12:00 PM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Intimate, Trendy, Casual|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Saturday, Sunday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Women-owned|Offers Military Discount|Open to All|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Waiter Service|
Vine in the Village,2295 Bulverde Rd,Bulverde,TX,78163,(830) 438-8721,$11-30,4.5,42,1,29.744699,-98.454284,http://www.vineinthevillage.co…,Wine Bars|Tapas/Small Plates|Tapas Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|Closed|,"Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Intimate|Moderate Noise|Casual Dress|Good for Groups|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|Women-owned|",No Reservations|No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|Not Good For Dancing|Dogs Not Allowed|
Muck and Fuss,295 East San AntonioSte 101,New Braunfels,TX,78130,(830) 255-7055,$11-30,4.5,682,1,29.704595,-98.123466,https://www.muckandfuss.com,Burgers|Gastropubs|Tacos|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Takeout|Staff wears masks|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Trendy|Moderate Noise|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|",No Reservations|Masks required|Accepts Apple Pay|Offers Catering|
Turnaround Brewery,516 Brooklyn Ave,San Antonio,TX,78215,,,5,1,1,29.433059,-98.484562,Get Directions,Brewpubs|Pizza|,||||||,||||||,,
Voodoo Wine And Coffee Bar,103 Gattuso Rd,New Braunfels Tx,"{'streetAddress': '103 Gattuso Rd', 'addressLocality': 'New Braunfels Tx', 'addressCountry': 'US', 'postalCode': '78132'}",78132,,,5,10,1,29.684993,-98.164133,Get Directions,Wine Bars|Desserts|Coffee & Tea|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|4:00 PM - 8:00 PM|4:00 PM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 6:00 PM|,,
Southerleigh Haute South,5822 Worth PkwySte 112,San Antonio,TX,78257,(210) 236-8556,$11-30,4,264,1,29.612955,-98.599241,https://www.southerleighhautes…,Southern|Beer Bar|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Hipster, Casual, Trendy|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good for Dinner|Valet Parking, Garage Parking, Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|Private dining|",Masks required|Staff wears masks|No Smoking|
Spoiled Palate Culinary and Craft Brewery Tours,,San Antonio,TX,78217,(210) 802-8687,,4.5,3,1,0,0,,Beer Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|Closed|Closed|,,
VFW Post 76,10 10th St,San Antonio,TX,78215,(210) 223-4581,Inexpensive,4.5,58,1,29.435544,-98.482210,,Dive Bars|Sports Bars|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|12:00 PM - 1:45 AM ()|12:00 PM - 1:45 AM ()|12:00 PM - 12:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Street Parking, Private Lot Parking|Bike Parking|Live Music|Best nights on Wednesday, Friday, Saturday|Beer & Wine Only|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Kids|No Pool Table|
Dog Haus,20907 Stone Oak Pkwy,San Antonio,TX,78258,(210) 257-8809,$11-30,4,130,1,29.650007,-98.452313,https://doghaus.com,Burgers|American (New)|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Outdoor Seating|Casual, Trendy|Moderate Noise|Casual Dress|Good for Groups|Private Lot Parking|Free Wi-Fi|Full Bar|Dogs Allowed|TV|Covered outdoor seating|",
Jazz TX,"312 Pearl PkwyBldg 6, Ste 6001",San Antonio,TX,78215,(210) 332-9386,$11-30,4.5,193,1,29.441916,-98.480423,http://jazztx.com,Southern|Jazz & Blues|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|6:00 PM - 10:00 PM|6:00 PM - 10:00 PM|6:00 PM - 10:00 PM|6:00 PM - 11:00 PM|6:00 PM - 11:00 PM|Closed|,"Takes Reservations|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Upscale, Classy|Loud|Dressy|Good for Groups|Good for Dinner, Late Night, Dessert|Good For Dancing|Garage Parking, Street Parking|Bike Parking|Waiter Service|Live Music|Best nights on Wednesday, Friday, Saturday|Full Bar|Wheelchair Accessible|Open to All|",No Delivery|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Pool Table|No Wi-Fi|No Happy Hour|No Smoking|Dogs Not Allowed|No TV|Covered outdoor seating|
Freetail Brewing,2000 S Presa St,San Antonio,TX,78210,(210) 625-6000,,4,1,1,29.401581,-98.482239,http://www.freetailbrewing.com,Breweries|,||||||,||||||,,
Crafty Thirst Beer Bus,1642 FM2673,Canyon Lake,TX,78133,,,4,2,1,29.848958,-98.176252,https://craftythirstbeerbus.co…,"Beer, Wine & Spirits|",||||||,||||||,,
Paramour,102 9th StSte 400,San Antonio,TX,78215,(210) 340-9880,Pricey,3,489,1,29.435242,-98.483633,http://www.paramourbar.com/,Cocktail Bars|Wine Bars|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 2:00 AM ()|10:00 AM - 2:00 AM ()|10:00 AM - 10:00 PM|,"Takes Reservations|Accepts Credit Cards|Outdoor Seating|Trendy, Upscale, Classy|Moderate Noise|Good for Groups|Street Parking|Bike Parking|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Full Bar|Wheelchair Accessible|Open to All|Heated outdoor seating|Covered outdoor seating|",Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|Not Good For Working|No Happy Hour|No Smoking|Dogs Not Allowed|No TV|
Hills and Dales Ice House,15403 White Fawn Dr,San Antonio,TX,78255,(210) 695-2307,Moderate,3,155,1,29.587407,-98.634730,,Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 2:00 AM ()|2:00 PM - 2:00 AM ()|2:00 PM - 2:00 AM ()|2:00 PM - 2:00 AM ()|2:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Divey|Loud|Good for Groups|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|TV|",No Reservations|Accepts Apple Pay|
I-10 Icehouse,9518 Console Dr,San Antonio,TX,78229,(210) 614-5200,Inexpensive,3.5,85,1,29.527399,-98.560299,http://i10icehouse.com/,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Pool Table|Bike Parking|Best nights on Saturday, Sunday|Happy Hour Specials|Full Bar|TV|Gender-neutral restrooms|",Not Good For Dancing|
High Street Wine Company,302 Pearl PkwySte 104,San Antonio,TX,78215,(210) 908-9144,Moderate,4.5,142,1,29.441988,-98.479465,http://highstreetwine.com,Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 9:00 PM|,"Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual, Trendy, Intimate, Romantic, Classy|Moderate Noise|Casual Dress|Good for Groups|Garage Parking, Street Parking|Bike Parking|Free Wi-Fi|Best nights on Tuesday, Saturday|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|Open to All|Heated outdoor seating|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Smoking|No TV|
